epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.012207108549773693,,,,,
0,70,,,0.07673296332359314,0.07958563417196274,0.08002656698226929,0.0831683948636055,0.043952826410532
0,70,0.03144800662994385,,,,,,
1,99,,0.011824583634734154,,,,,
1,141,,,0.026215603575110435,0.02720411866903305,0.029966864734888077,0.02757319249212742,0.02352418377995491
1,141,0.010204054415225983,,,,,,
2,149,,0.012279284186661243,,,,,
2,199,,0.010503151454031467,,,,,
2,212,,,0.10408195853233337,0.10813960433006287,0.1064380407333374,0.11459016799926758,0.04887397587299347
2,212,0.009204894304275513,,,,,,
3,249,,0.01064336858689785,,,,,
3,283,,,0.04492555186152458,0.04649829864501953,0.04882078245282173,0.0477847084403038,0.023898331448435783
3,283,0.00895012728869915,,,,,,
4,299,,0.00826044101268053,,,,,
4,349,,0.009600916877388954,,,,,
4,354,,,0.17886854708194733,0.1862008273601532,0.1802324801683426,0.2055722177028656,0.08658827096223831
4,354,0.008375229313969612,,,,,,
5,399,,0.006991157308220863,,,,,
5,425,,,0.08891231566667557,0.09230496734380722,0.09171336889266968,0.09704818576574326,0.05861802026629448
5,425,0.008116009645164013,,,,,,
6,449,,0.00783243216574192,,,,,
6,496,,,0.13322842121124268,0.13855867087841034,0.13513778150081635,0.1491491049528122,0.06046062335371971
6,496,0.007925964891910553,,,,,,
7,499,,0.006827875971794128,,,,,
7,549,,0.007479298394173384,,,,,
